0 0 0.187413333333
1 1 0.128305666667
2 2 0.098666
3 3 0.0931276666667
4 4 0.175127
5 5 0.177295333333
6 6 0.180881333333
7 7 0.174297
8 8 0.179568333333
9 9 0.182922
10 10 0.177145666667
11 11 0.186504
12 12 0.216824333333
13 13 0.219597
14 14 0.208037333333
15 15 0.212727333333
16 16 0.215698666667
17 17 0.209582666667
18 18 0.394413666667
19 19 0.475447333333
20 20 0.538884666667
21 21 0.543837333333
22 22 0.297451333333
23 23 0.297378333333
24 24 0.283675
25 25 0.206642
26 26 0.175666666667
27 27 0.183031333333
28 28 0.212903333333
29 29 0.240102
30 30 0.204277333333
31 31 0.170233
32 32 0.156073333333
33 33 0.210565333333
34 34 0.205980666667
35 35 0.191595333333
36 36 0.143682333333
37 37 0.152577333333
38 38 0.142929666667
39 39 0.144776333333
40 40 0.142190333333
41 41 0.150194666667
42 42 0.157399333333
43 43 0.157714333333
44 44 0.158762666667
45 45 0.157565
46 46 0.159944333333
47 47 0.164016333333
